substudy,param_name,param_value,effect_key,X,Y,X_var,X_lag,Y_var,Y_lag,param_auto_coeff,param_cross_coeff,param_noise_sigma,param_n_vars,param_T,param_pc_alpha,param_tau_max,param_n_boot,param_seed,param_timestamp,true_effect,true_graph_effect,pcmci_effect,bagged_effect,true_graph_linreg_ci_lower,true_graph_linreg_ci_upper,pcmci_linreg_ci_lower,pcmci_linreg_ci_upper,bagged_linreg_ci_lower,bagged_linreg_ci_upper,bootstrap_linreg_ci_mean_width,bootstrap_linreg_ci_std_width,bootstrap_linreg_ci_min_width,bootstrap_linreg_ci_max_width,total_time,data_generation_time,discovery_pcmci_time,discovery_bootstrap_time,effect_true_effect_time,effect_true_graph_effect_time,effect_pcmci_effect_time,effect_bagged_effect_time,effect_bootstrap_effects_time,true_effect_time,true_graph_effect_time,pcmci_effect_time,bagged_effect_time,bootstrap_effects_time,bootstrap_mean,bootstrap_std,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_success_rate,bootstrap_n_total,bootstrap_n_nan,bootstrap_adj_mean_size,bootstrap_adj_std_size,bootstrap_adj_min_size,bootstrap_adj_max_size,bootstrap_unique_graphs,pcmci_adjustment_set_size,bagged_adjustment_set_size,true_graph_adjustment_set_size,pcmci_error,pcmci_abs_error,pcmci_squared_error,bagged_error,bagged_abs_error,bagged_squared_error,bootstrap_error,bootstrap_abs_error,bootstrap_squared_error,bootstrap_ci_covers_true,true_graph_linreg_ci_covers_true,pcmci_linreg_ci_covers_true,bagged_linreg_ci_covers_true,bootstrap_effects_count,bootstrap_replica_ci_lower_count,bootstrap_replica_ci_upper_count
noise_study,sigmaN,0.9999999999999999,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,0.9999999999999999,4,500,0.05,4,200,,2025-04-03_19-23-32,0.7500001192092896,0.7723079887366735,0.7991881706903484,0.7991881706903484,0.6684531737100025,0.8761628037633445,0.6819897817498318,0.916386559630865,0.6819897817498318,0.916386559630865,0.23267082995247873,0.007883832729024168,0.21542875037136655,0.23901575894117344,138.6404676437378,0.0029621124267578125,0.13643813133239746,1.6042416095733643,0.11841893196105957,0.48369646072387695,1.6544463634490967,1.6597888469696045,132.23573684692383,0.11841893196105957,0.48369646072387695,1.6544463634490967,1.6597888469696045,132.23573684692383,0.8040320234665226,0.007356749458360784,0.8013796324413441,0.806684414491701,0.16,200,168,1.6,3.748332962798263,0,14,200,6,6,4,0.04918805148105887,0.04918805148105887,0.0024194644085032977,0.04918805148105887,0.04918805148105887,0.0024194644085032977,0.05403190425723303,0.05403190425723303,0.002919446677662797,False,True,True,True,200,200,200
noise_study,sigmaN,1.0999999999999999,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0999999999999999,4,500,0.05,4,200,,2025-04-03_19-25-51,0.7499998807907104,0.7723079785121185,0.7991881616283855,,0.6684531652615175,0.8761627917627195,0.6819897743106349,0.916386548946136,,,0.23456151266652536,0.006804588975954973,0.20794825122201255,0.23858496992290412,100.17979383468628,0.006403684616088867,0.13522076606750488,1.574967384338379,0.11117410659790039,0.4857826232910156,1.6609141826629639,0.0003027915954589844,95.41814756393433,0.11117410659790039,0.4857826232910156,1.6609141826629639,0.0003027915954589844,95.41814756393433,0.8040087590404349,0.009113896018309886,0.8001602982713315,0.8078572198095383,0.12,200,176,1.175,3.2533636439844837,0,14,200,6,0,4,0.049188280837675014,0.049188280837675014,0.002419486971765987,,,,0.054008878249724446,0.054008878249724446,0.0029169589297935584,False,True,True,,200,200,200
noise_study,sigmaN,1.2,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.2,4,500,0.05,4,200,,2025-04-03_19-27-31,0.7499998807907104,0.7723079884329946,0.7991881749700311,0.7991881749700311,0.668453174653633,0.8761628022123563,0.6819897872506699,0.9163865626893923,0.6819897872506699,0.9163865626893923,0.23335453939710224,0.0079501391596311,0.20794825221668733,0.23828266654984942,132.2283923625946,0.00890493392944336,0.12802743911743164,1.5988061428070068,0.12005996704101562,0.4891510009765625,1.684152603149414,1.6601383686065674,125.75361609458923,0.12005996704101562,0.4891510009765625,1.684152603149414,1.6601383686065674,125.75361609458923,0.8035233511559712,0.009647665343869587,0.800102437774982,0.8069442645369603,0.165,200,167,1.625,3.7328775763477697,0,13,200,6,6,4,0.04918829417932069,0.04918829417932069,0.0024194882842713938,0.04918829417932069,0.04918829417932069,0.0024194882842713938,0.05352347036526073,0.05352347036526073,0.0028647618799409434,False,True,True,True,200,200,200
noise_study,sigmaN,1.3,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.3,4,500,0.05,4,200,,2025-04-03_19-29-44,0.75,0.7723079764486184,0.7991881612517642,0.7991881612517642,0.6684531636536492,0.8761627892435876,0.6819897744127482,0.9163865480907801,0.6819897744127482,0.9163865480907801,0.23328962947841364,0.007983222759726233,0.20794825022574748,0.23861869824074677,132.73378777503967,0.002875804901123047,0.13750195503234863,1.591538429260254,0.12174558639526367,0.49525022506713867,1.6843576431274414,1.6485755443572998,126.25820255279541,0.12174558639526367,0.49525022506713867,1.6843576431274414,1.6485755443572998,126.25820255279541,0.8034528657819379,0.00989183351468081,0.7997591944437666,0.8071465371201091,0.15,200,170,1.49,3.627657646471067,0,15,200,6,6,4,0.04918816125176417,0.04918816125176417,0.0024194752073295545,0.04918816125176417,0.04918816125176417,0.0024194752073295545,0.053452865781937864,0.053452865781937864,0.0028572088603018636,False,True,True,True,200,200,200
noise_study,sigmaN,1.4,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.4,4,500,0.05,4,200,,2025-04-03_19-31-56,0.7499998807907104,0.7723079774770542,0.7991881696706514,0.7991881696706514,0.6684531632871208,0.8761627916669875,0.6819897811715816,0.9163865581697213,0.6819897811715816,0.9163865581697213,0.23347281585005858,0.00667789100179644,0.21532838308073088,0.2383854339252216,131.34490299224854,0.0028181076049804688,0.1593623161315918,1.586763620376587,0.12268590927124023,0.48799800872802734,1.6607332229614258,1.6736421585083008,124.88700485229492,0.12268590927124023,0.48799800872802734,1.6607332229614258,1.6736421585083008,124.88700485229492,0.8036689764136168,0.005303759628047463,0.80178834502411,0.8055496078031236,0.165,200,167,1.495,3.4102749156043126,0,12,200,6,6,4,0.04918828887994098,0.04918828887994098,0.0024194877629365253,0.04918828887994098,0.04918828887994098,0.0024194877629365253,0.05366909562290634,0.05366909562290634,0.002880371824980664,False,True,True,True,200,200,200
noise_study,sigmaN,1.5,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.5,4,500,0.05,4,200,,2025-04-03_19-34-08,0.75,0.7723079902279528,0.7991881776329086,0.7991881776329086,0.6684531757949341,0.8761628046609715,0.6819897892070294,0.9163865660587879,0.6819897892070294,0.9163865660587879,0.2341970575984617,0.006087988411591006,0.21239185198054678,0.2386538423872,149.42897057533264,0.008137702941894531,0.13182902336120605,1.5866045951843262,0.11597061157226562,0.49825072288513184,1.670513391494751,1.905400037765503,142.72729659080505,0.11597061157226562,0.49825072288513184,1.670513391494751,1.905400037765503,142.72729659080505,0.8036747391543831,0.005526867856608691,0.8018319896654186,0.8055174886433477,0.185,200,163,1.81,3.8592615874024396,0,13,200,6,6,4,0.049188177632908614,0.049188177632908614,0.002419476818846571,0.049188177632908614,0.049188177632908614,0.002419476818846571,0.053674739154383144,0.053674739154383144,0.002880977623291071,False,True,True,True,200,200,200
noise_study,sigmaN,1.5999999999999999,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.5999999999999999,4,500,0.05,4,200,,2025-04-03_19-36-37,0.7500001788139343,0.7723079866727671,0.7991881723736309,0.7991881723736309,0.6684531724705732,0.876162800874961,0.6819897842933793,0.9163865604538826,0.6819897842933793,0.9163865604538826,0.23184417131422405,0.00786729433863834,0.21285368222849899,0.23864907120583023,134.9863691329956,0.002560853958129883,0.1517171859741211,1.585827350616455,0.1259005069732666,0.4920310974121094,1.656440258026123,1.6441338062286377,128.58397698402405,0.1259005069732666,0.4920310974121094,1.656440258026123,1.6441338062286377,128.58397698402405,0.8010139105766394,0.008324795206257944,0.798062066550128,0.8039657546031508,0.165,200,167,1.54,3.5268115912251394,0,12,200,6,6,4,0.04918799355969661,0.04918799355969661,0.002419458710428755,0.04918799355969661,0.04918799355969661,0.002419458710428755,0.05101373176270507,0.05101373176270507,0.0026024008283572243,False,True,True,True,200,200,200
noise_study,sigmaN,1.7,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.7,4,500,0.05,4,200,,2025-04-03_19-38-52,0.7499998211860657,0.7723079793094771,0.7991881640655831,0.7991881640655831,0.6684531649939423,0.876162793625012,0.681989775794811,0.9163865523363552,0.681989775794811,0.9163865523363552,0.23334317126345006,0.006385490204001666,0.21476930811415174,0.23847377256533675,164.52179646492004,0.002887248992919922,0.11536026000976562,1.5987722873687744,0.11791110038757324,0.48788952827453613,1.6643502712249756,1.7254796028137207,158.06469535827637,0.11791110038757324,0.48788952827453613,1.6643502712249756,1.7254796028137207,158.06469535827637,0.8039505312617967,0.005973668273023764,0.8020140920199976,0.8058869705035958,0.195,200,161,1.915,3.941798447409507,0,14,200,6,6,4,0.049188342879517455,0.049188342879517455,0.0024194930752329757,0.049188342879517455,0.049188342879517455,0.0024194930752329757,0.053950710075731045,0.053950710075731045,0.0029106791176755874,False,True,True,True,200,200,200
noise_study,sigmaN,1.8,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.8,4,500,0.05,4,200,,2025-04-03_19-41-37,0.75,0.77230799588128,0.7991881844013946,0.7991881844013946,0.6684531827184198,0.8761628090441401,0.6819897971829619,0.9163865716198273,0.6819897971829619,0.9163865716198273,0.23166079559394578,0.008611889667913642,0.20794825092976787,0.23870283170617457,148.46556997299194,0.0028166770935058594,0.14458966255187988,1.5724985599517822,0.12330460548400879,0.4877052307128906,1.6817669868469238,1.747222661972046,141.94266533851624,0.12330460548400879,0.4877052307128906,1.6817669868469238,1.747222661972046,141.94266533851624,0.8006762961846523,0.008403553577601915,0.7978744119235521,0.8034781804457525,0.185,200,163,1.655,3.5701505570493803,0,13,200,6,6,4,0.04918818440139461,0.04918818440139461,0.0024194774847055996,0.04918818440139461,0.04918818440139461,0.0024194774847055996,0.0506762961846523,0.0506762961846523,0.0025680869949946056,False,True,True,True,200,200,200
noise_study,sigmaN,1.9,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.9,4,500,0.05,4,200,,2025-04-03_19-44-05,0.75,0.7723079830025336,0.799188168754511,0.799188168754511,0.6684531684441193,0.8761627975609478,0.6819897800109843,0.9163865574980378,0.6819897800109843,0.9163865574980378,0.23394174705225898,0.005680428656756974,0.21799048631727858,0.23847377306283968,125.92668676376343,0.007348060607910156,0.13980984687805176,1.5815074443817139,0.10252499580383301,0.49978208541870117,1.6485633850097656,1.658585548400879,119.54491710662842,0.10252499580383301,0.49978208541870117,1.6485633850097656,1.658585548400879,119.54491710662842,0.8030098661934026,0.005845934807110748,0.8008655599943834,0.8051541723924219,0.155,200,169,1.505,3.566507395197717,0,14,200,6,6,4,0.04918816875451104,0.04918816875451104,0.0024194759454222565,0.04918816875451104,0.04918816875451104,0.0024194759454222565,0.053009866193402644,0.053009866193402644,0.0028100459138424524,False,True,True,True,200,200,200
noise_study,sigmaN,2.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,2.0,4,500,0.05,4,200,,2025-04-03_19-46-11,0.7500001788139343,0.7723079887366748,0.799188170690348,0.799188170690348,0.6684531737100035,0.8761628037633462,0.6819897817498314,0.9163865596308646,0.6819897817498314,0.9163865596308646,0.2342763535422479,0.00604602957015612,0.21345801102804574,0.23886291440448404,143.57154202461243,0.0028781890869140625,0.1397838592529297,1.5732231140136719,0.11132979393005371,0.48602294921875,1.6568541526794434,1.6558070182800293,137.21092557907104,0.11132979393005371,0.48602294921875,1.6568541526794434,1.6558070182800293,137.21092557907104,0.8035698207072185,0.006318090307092643,0.8013994807512493,0.8057401606631877,0.175,200,165,1.67,3.6920319608584107,0,13,200,6,6,4,0.04918799187641365,0.04918799187641365,0.0024194585448341355,0.04918799187641365,0.04918799187641365,0.0024194585448341355,0.05356964189328417,0.05356964189328417,0.002869706532574706,False,True,True,True,200,200,200
n_boot_study,B,10.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,500,0.05,4,10,,2025-04-03_20-24-31,0.7500001192092896,0.7723079887366735,0.7991881706903484,0.7991881706903484,0.6684531737100025,0.8761628037633445,0.6819897817498318,0.916386559630865,0.6819897817498318,0.916386559630865,0.23720476365401214,0.0013131021091659185,0.23583717577550734,0.23897650670492787,17.54589033126831,0.004065990447998047,0.12256598472595215,0.21490836143493652,0.10422277450561523,0.5317461490631104,1.680612325668335,1.6837632656097412,12.456415891647339,0.10422277450561523,0.5317461490631104,1.680612325668335,1.6837632656097412,12.456415891647339,0.8089620512892983,0.005312192775105395,0.7957658328847349,0.8221582696938617,0.3,10,7,3.4,5.314132102234569,0,14,10,6,6,4,0.04918805148105887,0.04918805148105887,0.0024194644085032977,0.04918805148105887,0.04918805148105887,0.0024194644085032977,0.05896193208000877,0.05896193208000877,0.0034765094346075674,False,True,True,True,10,10,10
n_boot_study,B,100.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,500,0.05,4,100,,2025-04-03_20-25-32,0.7500001192092896,0.7723079887366735,0.7991881706903484,0.7991881706903484,0.6684531737100025,0.8761628037633445,0.6819897817498318,0.916386559630865,0.6819897817498318,0.916386559630865,0.23439928107239777,0.006436034855161912,0.212311775643371,0.23789200099182173,58.615572452545166,0.0072209835052490234,0.12784314155578613,0.8415522575378418,0.10650920867919922,0.4920186996459961,1.656507968902588,1.9328198432922363,52.711304903030396,0.10650920867919922,0.4920186996459961,1.656507968902588,1.9328198432922363,52.711304903030396,0.8045753685062047,0.00664255749678079,0.8005613111845818,0.8085894258278276,0.13,100,87,1.23,3.205791633902615,0,11,100,6,6,4,0.04918805148105887,0.04918805148105887,0.0024194644085032977,0.04918805148105887,0.04918805148105887,0.0024194644085032977,0.05457524929691515,0.05457524929691515,0.002978457835820438,False,True,True,True,100,100,100
n_boot_study,B,200.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,500,0.05,4,200,,2025-04-03_20-26-30,0.7500001192092896,0.7723079887366735,0.7991881706903484,0.7991881706903484,0.6684531737100025,0.8761628037633445,0.6819897817498318,0.916386559630865,0.6819897817498318,0.916386559630865,0.2325657140898467,0.007810527751488233,0.2097745928541781,0.23734991546439854,119.9421763420105,0.002896547317504883,0.11853432655334473,1.6151924133300781,0.1157999038696289,0.48825883865356445,1.6630735397338867,1.9020719528198242,113.29783058166504,0.1157999038696289,0.48825883865356445,1.6630735397338867,1.9020719528198242,113.29783058166504,0.8023386686852519,0.008470547981906221,0.7990541330662198,0.8056232043042841,0.14,200,172,1.3,3.2588341473600644,0,12,200,6,6,4,0.04918805148105887,0.04918805148105887,0.0024194644085032977,0.04918805148105887,0.04918805148105887,0.0024194644085032977,0.05233854947596239,0.05233854947596239,0.0027393237612477633,False,True,True,True,200,200,200
n_boot_study,B,50.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,500,0.05,4,50,,2025-04-03_20-24-49,0.7500001192092896,0.7723079887366735,0.7991881706903484,0.7991881706903484,0.6684531737100025,0.8761628037633445,0.6819897817498318,0.916386559630865,0.6819897817498318,0.916386559630865,0.23293094484773588,0.008303404849107604,0.2095353006593308,0.23682277175654076,42.86554837226868,0.002852916717529297,0.12185931205749512,0.499849796295166,0.11598706245422363,0.4973468780517578,1.6538105010986328,1.6639127731323242,37.59842896461487,0.11598706245422363,0.4973468780517578,1.6538105010986328,1.6639127731323242,37.59842896461487,0.8014666996803613,0.010553716000954895,0.7933543954337039,0.8095790039270188,0.18,50,41,1.64,3.5763668715611376,0,12,50,6,6,4,0.04918805148105887,0.04918805148105887,0.0024194644085032977,0.04918805148105887,0.04918805148105887,0.0024194644085032977,0.05146658047107178,0.05146658047107178,0.002648808905385307,False,True,True,True,50,50,50
n_boot_study,B,500.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,500,0.05,4,500,,2025-04-03_20-28-30,0.7500001192092896,0.7723079887366735,0.7991881706903484,0.7991881706903484,0.6684531737100025,0.8761628037633445,0.6819897817498318,0.916386559630865,0.6819897817498318,0.916386559630865,0.23221402024930404,0.008548803181063148,0.20794825482118506,0.23909866081374576,363.9843819141388,0.0028727054595947266,0.14695191383361816,3.847874402999878,0.11316990852355957,0.5689477920532227,1.6494684219360352,1.9200115203857422,354.938871383667,0.11316990852355957,0.5689477920532227,1.6494684219360352,1.9200115203857422,354.938871383667,0.8024834938711252,0.009381773919715609,0.8005185193658961,0.8044484683763542,0.18,500,410,1.732,3.7773239204495024,0,15,500,6,6,4,0.04918805148105887,0.04918805148105887,0.0024194644085032977,0.04918805148105887,0.04918805148105887,0.0024194644085032977,0.05248337466183561,0.05248337466183561,0.0027545046158946084,False,True,True,True,500,500,500
T_study,T,1000.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,1000,0.05,4,200,,2025-04-03_20-09-03,0.7500001192092896,0.7550671136640901,,0.7540554814067895,0.6805760565373304,0.8295581707908497,,,0.6790738740771928,0.8290370887363862,0.15540925560617777,0.004836963050844953,0.14996321465919338,0.1644507983166259,164.01496529579163,0.0057299137115478516,0.17671728134155273,1.865717887878418,0.12198805809020996,0.49339866638183594,0.00028324127197265625,1.8318109512329102,158.75774121284485,0.12198805809020996,0.49339866638183594,0.00028324127197265625,1.8318109512329102,158.75774121284485,0.7602874217746887,0.004396686443975009,0.7589173178280868,0.7616575257212905,0.21,200,158,2.04,4.048258885002292,0,13,200,0,5,4,,,,0.004055362197499912,0.004055362197499912,1.6445962552911315e-05,0.010287302565399115,0.010287302565399115,0.0001058285940720672,False,True,,True,200,200,200
T_study,T,200.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,200,0.05,4,200,,2025-04-03_19-48-35,0.7500001192092896,0.7854311009659707,,,0.6151196379681523,0.9557425639637891,,,,,0.3727150341795912,0.013982124201925251,0.34137855801431183,0.39191632365860296,188.25735712051392,0.004140615463256836,0.08274435997009277,1.4469821453094482,0.11606073379516602,0.492431640625,0.0003006458282470703,0.0002925395965576172,185.34113335609436,0.11606073379516602,0.492431640625,0.0003006458282470703,0.0002925395965576172,185.34113335609436,0.8318650356280323,0.021917855993412165,0.825356235828676,0.8383738354273885,0.23,200,154,1.96,3.705185555407448,0,13,200,0,0,4,,,,,,,0.08186491641874272,0.08186491641874272,0.006701864540247731,False,True,,,200,200,200
T_study,T,2500.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,2500,0.05,4,200,,2025-04-03_20-11-47,0.7500001192092896,0.7659989398662366,0.7609975722427877,0.7666086515551518,0.7192526410830518,0.8127452386494214,0.7137868600420703,0.8082082844435052,0.719727867014353,0.8134894360959506,0.09966209516326435,0.004578287105089006,0.09349259756636963,0.10498787850614333,510.805881023407,0.01333928108215332,0.2674713134765625,2.249410390853882,0.1293201446533203,0.503232479095459,2.03478741645813,2.088284492492676,502.7510075569153,0.1293201446533203,0.503232479095459,2.03478741645813,2.088284492492676,502.7510075569153,0.7572457742707577,0.008028960856350846,0.7558525241317389,0.7586390244097765,0.65,200,70,6.02,4.687173988663105,0,13,200,7,5,4,0.010997453033498195,0.010997453033498195,0.00012094397322399865,0.016608532345862237,0.016608532345862237,0.00027584334668355215,0.007245655061468126,0.007245655061468126,5.249951726977867e-05,False,True,True,True,200,200,200
T_study,T,300.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,300,0.05,4,200,,2025-04-03_19-51-43,0.7500001192092896,0.8561884663099445,,0.9105950112756169,0.7200451536994974,0.9923317789203916,,,0.7570974974199252,1.0640925251313087,0.3033341889025245,0.0126684851767233,0.27441220509596764,0.31760414713299034,218.99361610412598,0.0017926692962646484,0.0987241268157959,1.5051138401031494,0.11725091934204102,0.49619412422180176,0.00029659271240234375,2.3546643257141113,213.66050004959106,0.11725091934204102,0.49619412422180176,0.00029659271240234375,2.3546643257141113,213.66050004959106,0.9041018476394608,0.0208926342333658,0.898399256236676,0.9098044390422455,0.27,200,146,2.325,3.9229293901369164,0,13,200,0,7,4,,,,0.16059489206632738,0.16059489206632738,0.02579071935779534,0.15410172843017123,0.15410172843017123,0.023747342705166243,False,True,,False,200,200,200
T_study,T,400.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,400,0.05,4,200,,2025-04-03_19-55-22,0.7500001192092896,0.769741067071841,,,0.6514503041289025,0.8880318300147795,,,,,0.26676399759390024,0.009744384736905308,0.236581525885877,0.27264351199853265,181.85513353347778,0.007086753845214844,0.12219119071960449,1.5574345588684082,0.1132044792175293,0.486499547958374,0.00028705596923828125,0.0003306865692138672,178.82593774795532,0.1132044792175293,0.486499547958374,0.00028705596923828125,0.0003306865692138672,178.82593774795532,0.822826555838025,0.020625345565097607,0.816555877643062,0.829097234032988,0.22,200,156,2.005,3.874916128124582,0,13,200,0,0,4,,,,,,,0.07282643662873545,0.07282643662873545,0.00530368987203922,False,True,,,200,200,200
T_study,T,500.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,500,0.05,4,200,,2025-04-03_19-58-24,0.7500001192092896,0.7723079887366735,0.7991881706903484,,0.6684531737100025,0.8761628037633445,0.6819897817498318,0.916386559630865,,,0.23322409618740228,0.0073867477327406355,0.2146330222164039,0.23848757565780887,135.25035333633423,0.0027883052825927734,0.13326215744018555,1.592526912689209,0.11353015899658203,0.49216437339782715,1.631303310394287,0.0003650188446044922,130.54096460342407,0.11353015899658203,0.49216437339782715,1.631303310394287,0.0003650188446044922,130.54096460342407,0.8031282385474198,0.006749007706483004,0.8007351444724706,0.8055213326223689,0.165,200,167,1.575,3.5783201366004134,0,12,200,6,0,4,0.04918805148105887,0.04918805148105887,0.0024194644085032977,,,,0.05312811933813022,0.05312811933813022,0.0028225970644066064,False,True,True,,200,200,200
T_study,T,5000.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,5000,0.05,4,200,,2025-04-03_20-20-18,0.7500001192092896,0.7371054467598124,0.7373963635540075,0.7371054467598124,0.7036073512532822,0.7706035422663425,0.70381761371285,0.770975113395165,0.7036073512532822,0.7706035422663425,0.07033486937490624,0.0031754186445713266,0.06715749968231499,0.07508041184081438,252.67776703834534,0.02382063865661621,0.38803887367248535,16.642794847488403,0.11110949516296387,0.49106264114379883,2.3774631023406982,1.217557430267334,230.66286373138428,0.11110949516296387,0.49106264114379883,2.3774631023406982,1.217557430267334,230.66286373138428,0.7363575135559762,0.0011472726208550253,0.736063683394332,0.7366513437176204,0.305,200,139,2.67,4.14621514154777,0,13,200,5,4,4,-0.012603755655282045,0.012603755655282045,0.00015885465661805414,-0.012894672449477174,0.012894672449477174,0.00016627257757930564,-0.013642605653313322,0.013642605653313322,0.0001861206890118166,False,True,True,True,200,200,200
T_study,T,600.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,600,0.05,4,200,,2025-04-03_20-00-39,0.7500001192092896,0.7368904192484307,0.7814556909500574,,0.6414270877023442,0.8323537507945171,0.6749765638697611,0.8879348180303537,,,0.20850550728779138,0.007533655892172919,0.19550616568897672,0.21544012093756426,98.10146951675415,0.0033936500549316406,0.1493241786956787,1.7197051048278809,0.11224889755249023,0.4910295009613037,1.8771123886108398,0.00010824203491210938,92.99849081039429,0.11224889755249023,0.4910295009613037,1.8771123886108398,0.00010824203491210938,92.99849081039429,0.7683046329121552,0.018500434800879394,0.7606680287571497,0.7759412370671608,0.125,200,175,1.135,3.065415958724036,0,13,200,7,0,4,0.03145557174076785,0.03145557174076785,0.000989452993538593,,,,0.018304513702865677,0.018304513702865677,0.00033505522189839734,False,True,True,,200,200,200
T_study,T,700.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,700,0.05,4,200,,2025-04-03_20-02-18,0.7500001192092896,0.7787057250606995,,,0.6904665888530241,0.8669448612683748,,,,,0.1931724482377634,0.007274039805871071,0.18203634268780222,0.20018127001195118,136.56847429275513,0.0058896541595458984,0.16199469566345215,1.7371010780334473,0.12086892127990723,0.502070426940918,0.0002989768981933594,0.0003573894500732422,133.28709745407104,0.12086892127990723,0.502070426940918,0.0002989768981933594,0.0003573894500732422,133.28709745407104,0.7956194269666205,0.005137500995798466,0.7938268681262958,0.7974119858069452,0.17,200,166,1.695,3.8028903481431073,0,13,200,0,0,4,,,,,,,0.04561930775733092,0.04561930775733092,0.002081121240258073,False,True,,,200,200,200
T_study,T,800.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,800,0.05,4,200,,2025-04-03_20-04-34,0.7500001192092896,0.7497383885619804,,,0.666357888233062,0.8331188888908988,,,,,0.17692239770782087,0.006667468368422912,0.1685135813588876,0.18505239791912165,85.99647545814514,0.009467601776123047,0.19785857200622559,1.7694642543792725,0.11645770072937012,0.4944264888763428,0.00031566619873046875,0.0003616809844970703,82.65882134437561,0.11645770072937012,0.4944264888763428,0.00031566619873046875,0.0003616809844970703,82.65882134437561,0.7585203744903338,0.006785754479573443,0.7554315360840002,0.7616092128966675,0.105,200,179,1.005,2.9891428537291422,0,13,200,0,0,4,,,,,,,0.008520255281044276,0.008520255281044276,7.259475005416287e-05,False,True,,,200,200,200
T_study,T,900.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,900,0.05,4,200,,2025-04-03_20-06-00,0.7500001192092896,0.7486629864322538,,,0.6703363658178502,0.8269896070466575,,,,,0.16567007185040256,0.005822376298129021,0.15785452391246513,0.1741721412191246,183.0399305820465,0.004935741424560547,0.18451905250549316,1.7836639881134033,0.11489295959472656,0.49435925483703613,0.0002961158752441406,0.00037789344787597656,179.6395239830017,0.11489295959472656,0.49435925483703613,0.0002961158752441406,0.00037789344787597656,179.6395239830017,0.7559522911292565,0.0046965674472947425,0.7545412860614754,0.7573632961970377,0.225,200,155,2.095,3.9844667146307047,0,13,200,0,0,4,,,,,,,0.005952171919966998,0.005952171919966998,3.5428350564843614e-05,False,True,,,200,200,200
